trial_number,trial_time_secs,trial_time_frames,cum_trial_time_secs,cum_trial_time_frames,block_number,run_number,image_number,image_agesexcat_ref,image_agesexemocat_ref,image_number_ref,image_age,image_age_ref,image_sex,image_sex_ref,location_name,location,location_x,location_y,target_emotion,target_emotion_ref,target_id,target_fullid,target_imagename,target_pos_ref,mask_secs,mask_frames,mask_id,mask_fullid,mask_imagename,mask_pos_ref,soa_ref,soa_secs,soa_frames,jitter_ref,jitter_secs,jitter_frames,response_secs,response_frames
1,2.09950524000364,252,2.09950524000364,252,1,1,54,4,7,8,young,2,female,2,right,2,1303.55669213379,540,fear,1,y_f_f,young_female_fear,054_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,054_y_f_n_a.jpg,12,8,0.14996466000026,18,4,0.333254800000577,40,1.50797797000261,181
2,2.17448757000377,261,4.2739928100074,513,1,1,71,4,7,11,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,071_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,071_y_f_n_a.jpg,12,1,0.0166627400000289,2,6,0.541539050000938,65,1.50797797000261,181
3,1.87455825000325,225,6.14855106001065,738,1,1,77,1,2,12,middle,1,male,1,left,1,616.443307866211,540,happy,2,m_m_h,middle_male_happy,077_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.0249941100000433,3,3,0.233278360000404,28,1.50797797000261,181
4,2.61605018000453,314,8.76460124001518,1052,1,1,68,1,1,10,middle,1,male,1,right,2,1303.55669213379,540,fear,1,m_m_f,middle_male_fear,068_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,068_m_m_n_a.jpg,3,10,0.249941100000433,30,8,0.749823300001299,90,1.50797797000261,181
5,1.86622688000323,224,10.6308281200184,1276,1,1,7,1,1,1,middle,1,male,1,left,1,616.443307866211,540,fear,1,m_m_f,middle_male_fear,007_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,007_m_m_n_a.jpg,3,1,0.0166627400000289,2,3,0.233278360000404,28,1.50797797000261,181
6,1.7912445500031,215,12.4220726700215,1491,1,1,108,1,2,18,middle,1,male,1,left,1,616.443307866211,540,happy,2,m_m_h,middle_male_happy,108_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,108_m_m_n_a.jpg,3,8,0.14996466000026,18,1,0.0249941100000433,3,1.50797797000261,181
7,1.71626222000297,206,14.1383348900245,1697,1,1,45,1,2,6,middle,1,male,1,left,1,616.443307866211,540,happy,2,m_m_h,middle_male_happy,045_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,045_m_m_n_a.jpg,3,6,0.0749823300001299,9,1,0.0249941100000433,3,1.50797797000261,181
8,1.65794263000287,199,15.7962775200274,1896,1,1,66,3,6,11,young,2,male,1,left,1,616.443307866211,540,happy,2,y_m_h,young_male_happy,066_y_m_h_a.jpg,8,0.108307810000188,13,y_m_n,young_male_neutral,066_y_m_n_a.jpg,9,1,0.0166627400000289,2,1,0.0249941100000433,3,1.50797797000261,181
9,1.88288962000326,226,17.6791671400306,2122,1,1,82,1,1,13,middle,1,male,1,left,1,616.443307866211,540,fear,1,m_m_f,middle_male_fear,082_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,082_m_m_n_a.jpg,3,3,0.0333254800000577,4,3,0.233278360000404,28,1.50797797000261,181
10,2.307789490004,277,19.9869566300346,2399,1,1,25,3,5,4,young,2,male,1,left,1,616.443307866211,540,fear,1,y_m_f,young_male_fear,025_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,025_y_m_n_a.jpg,9,4,0.0416568500000722,5,7,0.649846860001126,78,1.50797797000261,181
11,2.07451113000359,249,22.0614677600382,2648,1,1,66,3,6,11,young,2,male,1,left,1,616.443307866211,540,happy,2,y_m_h,young_male_happy,066_y_m_h_a.jpg,8,0.108307810000188,13,y_m_n,young_male_neutral,066_y_m_n_a.jpg,9,1,0.0166627400000289,2,5,0.441562610000765,53,1.50797797000261,181
12,2.09950524000364,252,24.1609730000418,2900,1,1,32,1,2,4,middle,1,male,1,right,2,1303.55669213379,540,happy,2,m_m_h,middle_male_happy,032_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,032_m_m_n_a.jpg,3,4,0.0416568500000722,5,5,0.441562610000765,53,1.50797797000261,181
13,1.7912445500031,215,25.952217550045,3115,1,1,35,2,3,5,middle,1,female,2,left,1,616.443307866211,540,fear,1,m_f_f,middle_female_fear,035_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0499882200000866,6,2,0.124970550000216,15,1.50797797000261,181
14,2.56606196000444,308,28.5182795100494,3423,1,1,117,2,3,19,middle,1,female,2,right,2,1303.55669213379,540,fear,1,m_f_f,middle_female_fear,117_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,117_m_f_n_a.jpg,6,9,0.199952880000346,24,8,0.749823300001299,90,1.50797797000261,181
15,1.94954058000338,234,30.4678200900528,3657,1,1,51,1,2,7,middle,1,male,1,right,2,1303.55669213379,540,happy,2,m_m_h,middle_male_happy,051_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.0999764400001732,12,3,0.233278360000404,28,1.50797797000261,181
16,1.75791907000304,211,32.2257391600558,3868,1,1,6,2,4,1,middle,1,female,2,right,2,1303.55669213379,540,happy,2,m_f_h,middle_female_happy,006_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,006_m_f_n_a.jpg,6,1,0.0166627400000289,2,2,0.124970550000216,15,1.50797797000261,181
17,2.44109141000423,293,34.66683057006,4161,1,1,40,4,7,6,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,040_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,040_y_f_n_a.jpg,12,6,0.0749823300001299,9,8,0.749823300001299,90,1.50797797000261,181
18,2.46608552000427,296,37.1329160900643,4457,1,1,50,2,3,7,middle,1,female,2,right,2,1303.55669213379,540,fear,1,m_f_f,middle_female_fear,050_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,050_m_f_n_a.jpg,6,7,0.0999764400001732,12,8,0.749823300001299,90,1.50797797000261,181
19,2.04951702000355,246,39.1824331100679,4703,1,1,115,4,7,17,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,115_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,115_y_f_n_a.jpg,12,7,0.0999764400001732,12,4,0.333254800000577,40,1.50797797000261,181
20,1.99119743000345,239,41.1736305400713,4942,1,1,62,3,5,10,young,2,male,1,right,2,1303.55669213379,540,fear,1,y_m_f,young_male_fear,062_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,062_y_m_n_a.jpg,9,10,0.249941100000433,30,2,0.124970550000216,15,1.50797797000261,181
21,1.86622688000323,224,43.0398574200745,5166,1,1,66,3,5,11,young,2,male,1,left,1,616.443307866211,540,fear,1,y_m_f,young_male_fear,066_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,066_y_m_n_a.jpg,9,1,0.0166627400000289,2,3,0.233278360000404,28,1.50797797000261,181
22,2.20781305000382,265,45.2476704700784,5431,1,1,34,4,7,5,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,034_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,034_y_f_n_a.jpg,12,5,0.0499882200000866,6,6,0.541539050000938,65,1.50797797000261,181
23,2.10783661000365,253,47.355507080082,5684,1,1,101,4,7,15,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,101_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0499882200000866,6,5,0.441562610000765,53,1.50797797000261,181
24,2.29945812000398,276,49.654965200086,5960,1,1,90,4,8,13,young,2,female,2,left,1,616.443307866211,540,happy,2,y_f_h,young_female_happy,090_y_f_h_a.jpg,11,0.108307810000188,13,y_f_n,young_female_neutral,090_y_f_n_a.jpg,12,3,0.0333254800000577,4,7,0.649846860001126,78,1.50797797000261,181
25,2.41609730000418,290,52.0710625000902,6250,1,1,92,1,2,15,middle,1,male,1,right,2,1303.55669213379,540,happy,2,m_m_h,middle_male_happy,092_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,092_m_m_n_a.jpg,3,5,0.0499882200000866,6,8,0.749823300001299,90,1.50797797000261,181
26,2.09117387000362,251,54.1622363700938,6501,1,1,22,4,7,3,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,022_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.0333254800000577,4,5,0.441562610000765,53,1.50797797000261,181
27,2.07451113000359,249,56.2367475000974,6750,1,1,70,1,2,11,middle,1,male,1,left,1,616.443307866211,540,happy,2,m_m_h,middle_male_happy,070_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,070_m_m_n_a.jpg,3,1,0.0166627400000289,2,5,0.441562610000765,53,1.50797797000261,181
28,1.66627400000289,200,57.9030215001003,6950,1,1,77,1,1,12,middle,1,male,1,left,1,616.443307866211,540,fear,1,m_m_f,middle_male_fear,077_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.0249941100000433,3,1,0.0249941100000433,3,1.50797797000261,181
29,1.92454647000333,231,59.8275679701036,7181,1,1,45,1,2,6,middle,1,male,1,right,2,1303.55669213379,540,happy,2,m_m_h,middle_male_happy,045_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,045_m_m_n_a.jpg,3,6,0.0749823300001299,9,3,0.233278360000404,28,1.50797797000261,181
30,1.65794263000287,199,61.4855106001065,7380,1,1,70,1,2,11,middle,1,male,1,right,2,1303.55669213379,540,happy,2,m_m_h,middle_male_happy,070_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,070_m_m_n_a.jpg,3,1,0.0166627400000289,2,1,0.0249941100000433,3,1.50797797000261,181
31,2.51607374000436,302,64.0015843401108,7682,1,1,56,1,2,8,middle,1,male,1,left,1,616.443307866211,540,happy,2,m_m_h,middle_male_happy,056_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,056_m_m_n_a.jpg,3,8,0.14996466000026,18,8,0.749823300001299,90,1.50797797000261,181
32,1.98286606000343,238,65.9844504001143,7920,1,1,22,4,8,3,young,2,female,2,left,1,616.443307866211,540,happy,2,y_f_h,young_female_happy,022_y_f_h_a.jpg,11,0.108307810000188,13,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.0333254800000577,4,4,0.333254800000577,40,1.50797797000261,181
33,1.89955236000329,228,67.8840027601176,8148,1,1,97,2,3,15,middle,1,female,2,left,1,616.443307866211,540,fear,1,m_f_f,middle_female_fear,097_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,097_m_f_n_a.jpg,6,5,0.0499882200000866,6,3,0.233278360000404,28,1.50797797000261,181
34,1.99119743000345,239,69.875200190121,8387,1,1,28,4,8,4,young,2,female,2,left,1,616.443307866211,540,happy,2,y_f_h,young_female_happy,028_y_f_h_a.jpg,11,0.108307810000188,13,y_f_n,young_female_neutral,028_y_f_n_a.jpg,12,4,0.0416568500000722,5,4,0.333254800000577,40,1.50797797000261,181
35,2.25780127000391,271,72.1330014601249,8658,1,1,119,3,6,19,young,2,male,1,left,1,616.443307866211,540,happy,2,y_m_h,young_male_happy,119_y_m_h_a.jpg,8,0.108307810000188,13,y_m_n,young_male_neutral,119_y_m_n_a.jpg,9,9,0.199952880000346,24,5,0.441562610000765,53,1.50797797000261,181
36,2.09950524000364,252,74.2325067001286,8910,1,1,28,4,8,4,young,2,female,2,right,2,1303.55669213379,540,happy,2,y_f_h,young_female_happy,028_y_f_h_a.jpg,11,0.108307810000188,13,y_f_n,young_female_neutral,028_y_f_n_a.jpg,12,4,0.0416568500000722,5,5,0.441562610000765,53,1.50797797000261,181
37,1.97453469000342,237,76.207041390132,9147,1,1,80,2,4,12,middle,1,female,2,left,1,616.443307866211,540,happy,2,m_f_h,middle_female_happy,080_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,080_m_f_n_a.jpg,6,2,0.0249941100000433,3,4,0.333254800000577,40,1.50797797000261,181
38,2.44109141000423,293,78.6481328001362,9440,1,1,43,2,3,6,middle,1,female,2,right,2,1303.55669213379,540,fear,1,m_f_f,middle_female_fear,043_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0749823300001299,9,8,0.749823300001299,90,1.50797797000261,181
39,2.307789490004,277,80.9559222901402,9717,1,1,68,1,2,10,middle,1,male,1,left,1,616.443307866211,540,happy,2,m_m_h,middle_male_happy,068_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,068_m_m_n_a.jpg,3,10,0.249941100000433,30,5,0.441562610000765,53,1.50797797000261,181
40,2.46608552000427,296,83.4220078101445,10013,1,1,41,3,5,7,young,2,male,1,right,2,1303.55669213379,540,fear,1,y_m_f,young_male_fear,041_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,041_y_m_n_a.jpg,9,7,0.0999764400001732,12,8,0.749823300001299,90,1.50797797000261,181
41,2.07451113000359,249,85.4965189401481,10262,2,1,73,2,3,11,middle,1,female,2,left,1,616.443307866211,540,fear,1,m_f_f,middle_female_fear,073_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,073_m_f_n_a.jpg,6,1,0.0166627400000289,2,5,0.441562610000765,53,1.50797797000261,181
42,2.51607374000436,302,88.0125926801524,10564,2,1,64,2,3,10,middle,1,female,2,left,1,616.443307866211,540,fear,1,m_f_f,middle_female_fear,064_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.249941100000433,30,7,0.649846860001126,78,1.50797797000261,181
43,1.7912445500031,215,89.8038372301555,10779,2,1,56,1,1,8,middle,1,male,1,right,2,1303.55669213379,540,fear,1,m_m_f,middle_male_fear,056_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,056_m_m_n_a.jpg,3,8,0.14996466000026,18,1,0.0249941100000433,3,1.50797797000261,181
44,1.99952880000346,240,91.803366030159,11019,2,1,114,3,5,18,young,2,male,1,right,2,1303.55669213379,540,fear,1,y_m_f,young_male_fear,114_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,114_y_m_n_a.jpg,9,8,0.14996466000026,18,3,0.233278360000404,28,1.50797797000261,181
45,1.87455825000325,225,93.6779242801622,11244,2,1,85,4,8,12,young,2,female,2,left,1,616.443307866211,540,happy,2,y_f_h,young_female_happy,085_y_f_h_a.jpg,11,0.108307810000188,13,y_f_n,young_female_neutral,085_y_f_n_a.jpg,12,2,0.0249941100000433,3,3,0.233278360000404,28,1.50797797000261,181
46,2.31612086000401,278,95.9940451401662,11522,2,1,101,4,7,15,young,2,female,2,right,2,1303.55669213379,540,fear,1,y_f_f,young_female_fear,101_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0499882200000866,6,7,0.649846860001126,78,1.50797797000261,181
47,2.29945812000398,276,98.2935032601702,11798,2,1,26,1,1,3,middle,1,male,1,left,1,616.443307866211,540,fear,1,m_m_f,middle_male_fear,026_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.0333254800000577,4,7,0.649846860001126,78,1.50797797000261,181
48,1.99952880000346,240,100.293032060174,12038,2,1,114,3,6,18,young,2,male,1,left,1,616.443307866211,540,happy,2,y_m_h,young_male_happy,114_y_m_h_a.jpg,8,0.108307810000188,13,y_m_n,young_male_neutral,114_y_m_n_a.jpg,9,8,0.14996466000026,18,3,0.233278360000404,28,1.50797797000261,181
49,1.89122099000328,227,102.184253050177,12265,2,1,64,2,4,10,middle,1,female,2,right,2,1303.55669213379,540,happy,2,m_f_h,middle_female_happy,064_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.249941100000433,30,1,0.0249941100000433,3,1.50797797000261,181
50,2.09117387000362,251,104.275426920181,12516,2,1,26,1,2,3,middle,1,male,1,right,2,1303.55669213379,540,happy,2,m_m_h,middle_male_happy,026_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.0333254800000577,4,5,0.441562610000765,53,1.50797797000261,181
51,1.78291318000309,214,106.058340100184,12730,2,1,25,3,5,4,young,2,male,1,right,2,1303.55669213379,540,fear,1,y_m_f,young_male_fear,025_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,025_y_m_n_a.jpg,9,4,0.0416568500000722,5,2,0.124970550000216,15,1.50797797000261,181
52,2.29945812000398,276,108.357798220188,13006,2,1,84,2,4,13,middle,1,female,2,right,2,1303.55669213379,540,happy,2,m_f_h,middle_female_happy,084_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,084_m_f_n_a.jpg,6,3,0.0333254800000577,4,7,0.649846860001126,78,1.50797797000261,181
53,1.92454647000333,231,110.282344690191,13237,2,1,105,3,5,16,young,2,male,1,left,1,616.443307866211,540,fear,1,y_m_f,young_male_fear,105_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,105_y_m_n_a.jpg,9,6,0.0749823300001299,9,3,0.233278360000404,28,1.50797797000261,181
54,1.89122099000328,227,112.173565680194,13464,2,1,69,4,8,10,young,2,female,2,right,2,1303.55669213379,540,happy,2,y_f_h,young_female_happy,069_y_f_h_a.jpg,11,0.108307810000188,13,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.249941100000433,30,1,0.0249941100000433,3,1.50797797000261,181
55,2.19948168000381,264,114.373047360198,13728,2,1,126,1,2,20,middle,1,male,1,left,1,616.443307866211,540,happy,2,m_m_h,middle_male_happy,126_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,126_m_m_n_a.jpg,3,10,0.249941100000433,30,4,0.333254800000577,40,1.50797797000261,181
56,1.89122099000328,227,116.264268350201,13955,2,1,93,2,4,14,middle,1,female,2,left,1,616.443307866211,540,happy,2,m_f_h,middle_female_happy,093_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0416568500000722,5,3,0.233278360000404,28,1.50797797000261,181
57,1.6746053700029,201,117.938873720204,14156,2,1,26,1,1,3,middle,1,male,1,left,1,616.443307866211,540,fear,1,m_m_f,middle_male_fear,026_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.0333254800000577,4,1,0.0249941100000433,3,1.50797797000261,181
58,1.89122099000328,227,119.830094710208,14383,2,1,113,2,4,18,middle,1,female,2,right,2,1303.55669213379,540,happy,2,m_f_h,middle_female_happy,113_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,113_m_f_n_a.jpg,6,8,0.14996466000026,18,2,0.124970550000216,15,1.50797797000261,181
59,2.307789490004,277,122.137884200212,14660,2,1,28,4,7,4,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,028_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,028_y_f_n_a.jpg,12,4,0.0416568500000722,5,7,0.649846860001126,78,1.50797797000261,181
60,2.46608552000427,296,124.603969720216,14956,2,1,104,1,1,17,middle,1,male,1,right,2,1303.55669213379,540,fear,1,m_m_f,middle_male_fear,104_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,104_m_m_n_a.jpg,3,7,0.0999764400001732,12,8,0.749823300001299,90,1.50797797000261,181
61,2.09950524000364,252,126.703474960219,15208,2,1,49,3,6,8,young,2,male,1,left,1,616.443307866211,540,happy,2,y_m_h,young_male_happy,049_y_m_h_a.jpg,8,0.108307810000188,13,y_m_n,young_male_neutral,049_y_m_n_a.jpg,9,8,0.14996466000026,18,4,0.333254800000577,40,1.50797797000261,181
62,2.20781305000382,265,128.911288010223,15473,2,1,35,2,3,5,middle,1,female,2,right,2,1303.55669213379,540,fear,1,m_f_f,middle_female_fear,035_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0499882200000866,6,6,0.541539050000938,65,1.50797797000261,181
63,1.98286606000343,238,130.894154070227,15711,2,1,16,3,6,3,young,2,male,1,left,1,616.443307866211,540,happy,2,y_m_h,young_male_happy,016_y_m_h_a.jpg,8,0.108307810000188,13,y_m_n,young_male_neutral,016_y_m_n_a.jpg,9,3,0.0333254800000577,4,4,0.333254800000577,40,1.50797797000261,181
64,1.65794263000287,199,132.55209670023,15910,2,1,7,1,2,1,middle,1,male,1,right,2,1303.55669213379,540,happy,2,m_m_h,middle_male_happy,007_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,007_m_m_n_a.jpg,3,1,0.0166627400000289,2,1,0.0249941100000433,3,1.50797797000261,181
65,1.69126811000293,203,134.243364810232,16113,2,1,97,2,4,15,middle,1,female,2,right,2,1303.55669213379,540,happy,2,m_f_h,middle_female_happy,097_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,097_m_f_n_a.jpg,6,5,0.0499882200000866,6,1,0.0249941100000433,3,1.50797797000261,181
66,2.10783661000365,253,136.351201420236,16366,2,1,38,1,1,5,middle,1,male,1,left,1,616.443307866211,540,fear,1,m_m_f,middle_male_fear,038_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,038_m_m_n_a.jpg,3,5,0.0499882200000866,6,5,0.441562610000765,53,1.50797797000261,181
67,2.39943456000416,288,138.75063598024,16654,2,1,19,2,3,3,middle,1,female,2,right,2,1303.55669213379,540,fear,1,m_f_f,middle_female_fear,019_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.0333254800000577,4,8,0.749823300001299,90,1.50797797000261,181
68,2.1911503100038,263,140.941786290244,16917,2,1,84,2,3,13,middle,1,female,2,right,2,1303.55669213379,540,fear,1,m_f_f,middle_female_fear,084_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,084_m_f_n_a.jpg,6,3,0.0333254800000577,4,6,0.541539050000938,65,1.50797797000261,181
69,2.09950524000364,252,143.041291530248,17169,2,1,89,3,5,14,young,2,male,1,right,2,1303.55669213379,540,fear,1,y_m_f,young_male_fear,089_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,089_y_m_n_a.jpg,9,4,0.0416568500000722,5,5,0.441562610000765,53,1.50797797000261,181
70,1.94120921000336,233,144.982500740251,17402,2,1,116,1,2,19,middle,1,male,1,left,1,616.443307866211,540,happy,2,m_m_h,middle_male_happy,116_m_m_h_a.jpg,2,0.108307810000188,13,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.199952880000346,24,2,0.124970550000216,15,1.50797797000261,181
71,2.04951702000355,246,147.032017760255,17648,2,1,50,2,4,7,middle,1,female,2,left,1,616.443307866211,540,happy,2,m_f_h,middle_female_happy,050_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,050_m_f_n_a.jpg,6,7,0.0999764400001732,12,4,0.333254800000577,40,1.50797797000261,181
72,1.74125633000302,209,148.773274090258,17857,2,1,48,4,7,7,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,048_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,048_y_f_n_a.jpg,12,7,0.0999764400001732,12,1,0.0249941100000433,3,1.50797797000261,181
73,1.89122099000328,227,150.664495080261,18084,2,1,64,2,4,10,middle,1,female,2,right,2,1303.55669213379,540,happy,2,m_f_h,middle_female_happy,064_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.249941100000433,30,1,0.0249941100000433,3,1.50797797000261,181
74,2.35777771000408,283,153.022272790265,18367,2,1,116,1,1,19,middle,1,male,1,left,1,616.443307866211,540,fear,1,m_m_f,middle_male_fear,116_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.199952880000346,24,6,0.541539050000938,65,1.50797797000261,181
75,1.76625044000306,212,154.788523230268,18579,2,1,11,2,4,2,middle,1,female,2,right,2,1303.55669213379,540,happy,2,m_f_h,middle_female_happy,011_m_f_h_a.jpg,5,0.108307810000188,13,m_f_n,middle_female_neutral,011_m_f_n_a.jpg,6,2,0.0249941100000433,3,2,0.124970550000216,15,1.50797797000261,181
76,2.34111497000405,281,157.129638200272,18860,2,1,37,3,5,6,young,2,male,1,left,1,616.443307866211,540,fear,1,y_m_f,young_male_fear,037_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,037_y_m_n_a.jpg,9,6,0.0749823300001299,9,7,0.649846860001126,78,1.50797797000261,181
77,2.39110319000414,287,159.520741390276,19147,2,1,85,4,7,12,young,2,female,2,left,1,616.443307866211,540,fear,1,y_f_f,young_female_fear,085_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,085_y_f_n_a.jpg,12,2,0.0249941100000433,3,8,0.749823300001299,90,1.50797797000261,181
78,2.41609730000418,290,161.93683869028,19437,2,1,52,2,3,8,middle,1,female,2,left,1,616.443307866211,540,fear,1,m_f_f,middle_female_fear,052_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,052_m_f_n_a.jpg,6,8,0.14996466000026,18,7,0.649846860001126,78,1.50797797000261,181
79,1.99119743000345,239,163.928036120284,19676,2,1,69,4,7,10,young,2,female,2,right,2,1303.55669213379,540,fear,1,y_f_f,young_female_fear,069_y_f_f_a.jpg,10,0.108307810000188,13,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.249941100000433,30,2,0.124970550000216,15,1.50797797000261,181
80,2.19948168000381,264,166.127517800288,19940,2,1,89,3,5,14,young,2,male,1,left,1,616.443307866211,540,fear,1,y_m_f,young_male_fear,089_y_m_f_a.jpg,7,0.108307810000188,13,y_m_n,young_male_neutral,089_y_m_n_a.jpg,9,4,0.0416568500000722,5,6,0.541539050000938,65,1.50797797000261,181
81,2.307789490004,277,168.435307290292,20217,3,2,108,1,1,18,middle,1,male,1,right,2,1303.55669213379,540,fear,1,m_m_f,middle_male_fear,108_m_m_f_a.jpg,1,0.108307810000188,13,m_m_n,middle_male_neutral,108_m_m_n_a.jpg,3,8,0.14996466000026,18,6,0.541539050000938,65,1.50797797000261,181
82,2.39110319000414,287,170.826410480296,20504,3,2,80,2,3,12,middle,1,female,2,left,1,616.443307866211,540,fear,1,m_f_f,middle_female_fear,080_m_f_f_a.jpg,4,0.108307810000188,13,m_f_n,middle_female_neutral,080_m_f_n_a.jpg,6,2,0.0249941100000433,3,8,0.749823300001299,90,1.50797797000261,181
