trial_number,trial_time_secs,trial_time_frames,cum_trial_time_secs,cum_trial_time_frames,block_number,run_number,image_number,image_agesexcat_ref,image_agesexemocat_ref,image_number_ref,image_age,image_age_ref,image_sex,image_sex_ref,location_name,location,location_x,location_y,target_emotion,target_emotion_ref,target_id,target_fullid,target_imagename,target_pos_ref,mask_secs,mask_frames,mask_id,mask_fullid,mask_imagename,mask_pos_ref,soa_ref,soa_secs,soa_frames,jitter_ref,jitter_secs,jitter_frames,response_secs,response_frames
11,1.73333333333333,208,21.95,2634,1,1,70,1,2,11,middle,1,male,1,left,1,1000,675,happy,2,m_m_h,middle_male_happy,070_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,070_m_m_n_a.jpg,3,1,0.0166666666666667,2,2,0.116666666666667,14,1.5,180
12,1.775,213,23.6916666666667,2843,1,1,52,2,3,8,middle,1,female,2,right,2,1400,675,fear,1,m_f_f,middle_female_fear,052_m_f_f_a.jpg,4,0.1,12,m_f_n,middle_female_neutral,052_m_f_n_a.jpg,6,8,0.15,18,1,0.025,3,1.5,180
13,1.925,231,25.4416666666667,3053,1,1,13,3,5,2,young,2,male,1,left,1,1000,675,fear,1,y_m_f,young_male_fear,013_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,013_y_m_n_a.jpg,9,2,0.025,3,4,0.3,36,1.5,180
14,2.34166666666667,281,27.2,3264,1,1,105,3,5,16,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,105_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,105_y_m_n_a.jpg,9,6,0.075,9,8,0.666666666666667,80,1.5,180
15,2.15,258,29.5166666666667,3542,1,1,64,2,4,10,middle,1,female,2,left,1,1000,675,happy,2,m_f_h,middle_female_happy,064_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.25,30,4,0.3,36,1.5,180
16,2.14166666666667,257,31.675,3801,1,1,54,4,8,8,young,2,female,2,left,1,1000,675,happy,2,y_f_h,young_female_happy,054_y_f_h_a.jpg,11,0.1,12,y_f_n,young_female_neutral,054_y_f_n_a.jpg,12,8,0.15,18,5,0.391666666666667,47,1.5,180
17,1.675,201,34.0416666666667,4085,1,1,97,2,3,15,middle,1,female,2,left,1,1000,675,fear,1,m_f_f,middle_female_fear,097_m_f_f_a.jpg,4,0.1,12,m_f_n,middle_female_neutral,097_m_f_n_a.jpg,6,5,0.05,6,1,0.025,3,1.5,180
18,2.36666666666667,284,36,4320,1,1,41,3,6,7,young,2,male,1,right,2,1400,675,happy,2,y_m_h,young_male_happy,041_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,041_y_m_n_a.jpg,9,7,0.1,12,8,0.666666666666667,80,1.5,180
19,2.1,252,37.825,4539,1,1,61,2,3,9,middle,1,female,2,right,2,1400,675,fear,1,m_f_f,middle_female_fear,061_m_f_f_a.jpg,4,0.1,12,m_f_n,middle_female_neutral,061_m_f_n_a.jpg,6,9,0.2,24,4,0.3,36,1.5,180
20,2.15833333333333,259,39.7916666666667,4775,1,1,94,1,2,16,middle,1,male,1,left,1,1000,675,happy,2,m_m_h,middle_male_happy,094_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,094_m_m_n_a.jpg,3,6,0.075,9,6,0.483333333333333,58,1.5,180
21,2.1,252,41.8,5016,1,1,61,2,3,9,middle,1,female,2,left,1,1000,675,fear,1,m_f_f,middle_female_fear,061_m_f_f_a.jpg,4,0.1,12,m_f_n,middle_female_neutral,061_m_f_n_a.jpg,6,9,0.2,24,4,0.3,36,1.5,180
22,2.375,285,43.725,5247,1,1,63,4,7,9,young,2,female,2,left,1,1000,675,fear,1,y_f_f,young_female_fear,063_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,063_y_f_n_a.jpg,12,9,0.2,24,7,0.575,69,1.5,180
23,2.325,279,46.025,5523,1,1,49,3,5,8,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,049_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,049_y_m_n_a.jpg,9,8,0.15,18,7,0.575,69,1.5,180
24,2.1,252,48.0583333333333,5767,1,1,8,3,5,1,young,2,male,1,left,1,1000,675,fear,1,y_m_f,young_male_fear,008_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.0166666666666667,2,6,0.483333333333333,58,1.5,180
25,1.86666666666667,224,50.0083333333333,6001,1,1,56,1,2,8,middle,1,male,1,right,2,1400,675,happy,2,m_m_h,middle_male_happy,056_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,056_m_m_n_a.jpg,3,8,0.15,18,2,0.116666666666667,14,1.5,180
26,2.28333333333333,274,51.9833333333333,6238,1,1,70,1,1,11,middle,1,male,1,right,2,1400,675,fear,1,m_m_f,middle_male_fear,070_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,070_m_m_n_a.jpg,3,1,0.0166666666666667,2,8,0.666666666666667,80,1.5,180
27,2.03333333333333,244,53.8,6456,1,1,25,3,6,4,young,2,male,1,right,2,1400,675,happy,2,y_m_h,young_male_happy,025_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,025_y_m_n_a.jpg,9,4,0.0416666666666667,5,5,0.391666666666667,47,1.5,180
28,1.94166666666667,233,56.2166666666667,6746,1,1,98,4,8,14,young,2,female,2,right,2,1400,675,happy,2,y_f_h,young_female_happy,098_y_f_h_a.jpg,11,0.1,12,y_f_n,young_female_neutral,098_y_f_n_a.jpg,12,4,0.0416666666666667,5,4,0.3,36,1.5,180
29,1.875,225,58.3166666666667,6998,1,1,68,1,1,10,middle,1,male,1,right,2,1400,675,fear,1,m_m_f,middle_male_fear,068_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,068_m_m_n_a.jpg,3,10,0.25,30,1,0.025,3,1.5,180
30,2.41666666666667,290,60.1916666666667,7223,1,1,108,1,2,18,middle,1,male,1,right,2,1400,675,happy,2,m_m_h,middle_male_happy,108_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,108_m_m_n_a.jpg,3,8,0.15,18,8,0.666666666666667,80,1.5,180
31,1.94166666666667,233,62.475,7497,1,1,32,1,1,4,middle,1,male,1,left,1,1000,675,fear,1,m_m_f,middle_male_fear,032_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,032_m_m_n_a.jpg,3,4,0.0416666666666667,5,4,0.3,36,1.5,180
32,1.91666666666667,230,64.2166666666667,7706,1,1,10,4,7,1,young,2,female,2,right,2,1400,675,fear,1,y_f_f,young_female_fear,010_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,010_y_f_n_a.jpg,12,1,0.0166666666666667,2,4,0.3,36,1.5,180
33,2.2,264,66.425,7971,1,1,80,2,4,12,middle,1,female,2,right,2,1400,675,happy,2,m_f_h,middle_female_happy,080_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,080_m_f_n_a.jpg,6,2,0.025,3,7,0.575,69,1.5,180
34,2.05833333333333,247,68.1833333333333,8182,1,1,64,2,4,10,middle,1,female,2,left,1,1000,675,happy,2,m_f_h,middle_female_happy,064_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.25,30,3,0.208333333333333,25,1.5,180
35,2.1,252,70.4083333333333,8449,1,1,63,4,8,9,young,2,female,2,right,2,1400,675,happy,2,y_f_h,young_female_happy,063_y_f_h_a.jpg,11,0.1,12,y_f_n,young_female_neutral,063_y_f_n_a.jpg,12,9,0.2,24,4,0.3,36,1.5,180
36,2.1,252,72.2,8664,1,1,73,2,4,11,middle,1,female,2,left,1,1000,675,happy,2,m_f_h,middle_female_happy,073_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,073_m_f_n_a.jpg,6,1,0.0166666666666667,2,6,0.483333333333333,58,1.5,180
37,2.1,252,74.1083333333333,8893,1,1,66,3,5,11,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,066_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,066_y_m_n_a.jpg,9,1,0.0166666666666667,2,6,0.483333333333333,58,1.5,180
38,2.425,291,76.3416666666667,9161,1,1,123,3,6,20,young,2,male,1,left,1,1000,675,happy,2,y_m_h,young_male_happy,123_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,123_y_m_n_a.jpg,9,10,0.25,30,7,0.575,69,1.5,180
39,1.925,231,78.35,9402,1,1,14,1,1,2,middle,1,male,1,right,2,1400,675,fear,1,m_m_f,middle_male_fear,014_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,014_m_m_n_a.jpg,3,2,0.025,3,4,0.3,36,1.5,180
40,2.375,285,80.225,9627,1,1,117,2,4,19,middle,1,female,2,left,1,1000,675,happy,2,m_f_h,middle_female_happy,117_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,117_m_f_n_a.jpg,6,9,0.2,24,7,0.575,69,1.5,180
41,1.85,222,82.05,9846,2,1,93,2,4,14,middle,1,female,2,right,2,1400,675,happy,2,m_f_h,middle_female_happy,093_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0416666666666667,5,3,0.208333333333333,25,1.5,180
42,2.06666666666667,248,84.0666666666667,10088,2,1,40,4,7,6,young,2,female,2,left,1,1000,675,fear,1,y_f_f,young_female_fear,040_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,040_y_f_n_a.jpg,12,6,0.075,9,5,0.391666666666667,47,1.5,180
43,1.74166666666667,209,86.1833333333333,10342,2,1,72,3,5,12,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,072_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,072_y_m_n_a.jpg,9,2,0.025,3,2,0.116666666666667,14,1.5,180
44,1.90833333333333,229,88.4,10608,2,1,104,1,1,17,middle,1,male,1,right,2,1400,675,fear,1,m_m_f,middle_male_fear,104_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,104_m_m_n_a.jpg,3,7,0.1,12,3,0.208333333333333,25,1.5,180
45,2.33333333333333,280,90.4416666666667,10853,2,1,62,3,5,10,young,2,male,1,left,1,1000,675,fear,1,y_m_f,young_male_fear,062_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,062_y_m_n_a.jpg,9,10,0.25,30,6,0.483333333333333,58,1.5,180
46,2.425,291,92.6916666666667,11123,2,1,68,1,2,10,middle,1,male,1,right,2,1400,675,happy,2,m_m_h,middle_male_happy,068_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,068_m_m_n_a.jpg,3,10,0.25,30,7,0.575,69,1.5,180
47,1.85833333333333,223,94.875,11385,2,1,35,2,4,5,middle,1,female,2,right,2,1400,675,happy,2,m_f_h,middle_female_happy,035_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.05,6,3,0.208333333333333,25,1.5,180
48,1.75,210,97.0166666666667,11642,2,1,16,3,5,3,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,016_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,016_y_m_n_a.jpg,9,3,0.0333333333333333,4,2,0.116666666666667,14,1.5,180
49,2.025,243,98.8416666666667,11861,2,1,90,4,7,13,young,2,female,2,left,1,1000,675,fear,1,y_f_f,young_female_fear,090_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,090_y_f_n_a.jpg,12,3,0.0333333333333333,4,5,0.391666666666667,47,1.5,180
50,2.14166666666667,257,101.266666666667,12152,2,1,49,3,6,8,young,2,male,1,right,2,1400,675,happy,2,y_m_h,young_male_happy,049_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,049_y_m_n_a.jpg,9,8,0.15,18,5,0.391666666666667,47,1.5,180
51,1.79166666666667,215,103.183333333333,12382,2,1,40,4,7,6,young,2,female,2,left,1,1000,675,fear,1,y_f_f,young_female_fear,040_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,040_y_f_n_a.jpg,12,6,0.075,9,2,0.116666666666667,14,1.5,180
52,2.00833333333333,241,105.016666666667,12602,2,1,116,1,1,19,middle,1,male,1,right,2,1400,675,fear,1,m_m_f,middle_male_fear,116_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.2,24,3,0.208333333333333,25,1.5,180
53,2.19166666666667,263,107.041666666667,12845,2,1,8,3,5,1,young,2,male,1,left,1,1000,675,fear,1,y_m_f,young_male_fear,008_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.0166666666666667,2,7,0.575,69,1.5,180
54,1.95,234,108.8,13056,2,1,34,4,8,5,young,2,female,2,left,1,1000,675,happy,2,y_f_h,young_female_happy,034_y_f_h_a.jpg,11,0.1,12,y_f_n,young_female_neutral,034_y_f_n_a.jpg,12,5,0.05,6,4,0.3,36,1.5,180
55,1.75833333333333,211,110.75,13290,2,1,87,1,1,14,middle,1,male,1,right,2,1400,675,fear,1,m_m_f,middle_male_fear,087_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,087_m_m_n_a.jpg,3,4,0.0416666666666667,5,2,0.116666666666667,14,1.5,180
56,2.15,258,113.091666666667,13571,2,1,123,3,5,20,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,123_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,123_y_m_n_a.jpg,9,10,0.25,30,4,0.3,36,1.5,180
57,2.3,276,115.366666666667,13844,2,1,26,1,1,3,middle,1,male,1,right,2,1400,675,fear,1,m_m_f,middle_male_fear,026_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.0333333333333333,4,8,0.666666666666667,80,1.5,180
58,1.95833333333333,235,117.783333333333,14134,2,1,52,2,4,8,middle,1,female,2,right,2,1400,675,happy,2,m_f_h,middle_female_happy,052_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,052_m_f_n_a.jpg,6,8,0.15,18,3,0.208333333333333,25,1.5,180
59,2.29166666666667,275,119.883333333333,14386,2,1,13,3,6,2,young,2,male,1,right,2,1400,675,happy,2,y_m_h,young_male_happy,013_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,013_y_m_n_a.jpg,9,2,0.025,3,8,0.666666666666667,80,1.5,180
60,2.1,252,122.308333333333,14677,2,1,58,1,1,9,middle,1,male,1,left,1,1000,675,fear,1,m_m_f,middle_male_fear,058_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,058_m_m_n_a.jpg,3,9,0.2,24,4,0.3,36,1.5,180
61,2.51666666666667,302,124.316666666667,14918,2,1,69,4,7,10,young,2,female,2,right,2,1400,675,fear,1,y_f_f,young_female_fear,069_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.25,30,8,0.666666666666667,80,1.5,180
62,1.65833333333333,199,126.516666666667,15182,2,1,16,3,6,3,young,2,male,1,left,1,1000,675,happy,2,y_m_h,young_male_happy,016_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,016_y_m_n_a.jpg,9,3,0.0333333333333333,4,1,0.025,3,1.5,180
63,1.74166666666667,209,128.266666666667,15392,2,1,20,4,8,2,young,2,female,2,right,2,1400,675,happy,2,y_f_h,young_female_happy,020_y_f_h_a.jpg,11,0.1,12,y_f_n,young_female_neutral,020_y_f_n_a.jpg,12,2,0.025,3,2,0.116666666666667,14,1.5,180
64,2.09166666666667,251,130.025,15603,2,1,109,3,5,17,young,2,male,1,left,1,1000,675,fear,1,y_m_f,young_male_fear,109_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,109_y_m_n_a.jpg,9,7,0.1,12,5,0.391666666666667,47,1.5,180
65,1.91666666666667,230,132.25,15870,2,1,61,2,4,9,middle,1,female,2,right,2,1400,675,happy,2,m_f_h,middle_female_happy,061_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,061_m_f_n_a.jpg,6,9,0.2,24,2,0.116666666666667,14,1.5,180
66,1.88333333333333,226,134.5,16140,2,1,37,3,6,6,young,2,male,1,left,1,1000,675,happy,2,y_m_h,young_male_happy,037_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,037_y_m_n_a.jpg,9,6,0.075,9,3,0.208333333333333,25,1.5,180
67,1.975,237,136.225,16347,2,1,103,2,4,16,middle,1,female,2,right,2,1400,675,happy,2,m_f_h,middle_female_happy,103_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,103_m_f_n_a.jpg,6,6,0.075,9,4,0.3,36,1.5,180
68,1.81666666666667,218,138.091666666667,16571,2,1,51,1,1,7,middle,1,male,1,right,2,1400,675,fear,1,m_m_f,middle_male_fear,051_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.1,12,2,0.116666666666667,14,1.5,180
69,1.74166666666667,209,140.1,16812,2,1,13,3,6,2,young,2,male,1,right,2,1400,675,happy,2,y_m_h,young_male_happy,013_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,013_y_m_n_a.jpg,9,2,0.025,3,2,0.116666666666667,14,1.5,180
70,1.85,222,142.158333333333,17059,2,1,28,4,8,4,young,2,female,2,right,2,1400,675,happy,2,y_f_h,young_female_happy,028_y_f_h_a.jpg,11,0.1,12,y_f_n,young_female_neutral,028_y_f_n_a.jpg,12,4,0.0416666666666667,5,3,0.208333333333333,25,1.5,180
71,2.28333333333333,274,143.891666666667,17267,2,1,73,2,4,11,middle,1,female,2,left,1,1000,675,happy,2,m_f_h,middle_female_happy,073_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,073_m_f_n_a.jpg,6,1,0.0166666666666667,2,8,0.666666666666667,80,1.5,180
72,1.825,219,145.541666666667,17465,2,1,57,3,5,9,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,057_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,057_y_m_n_a.jpg,9,9,0.2,24,1,0.025,3,1.5,180
73,1.925,231,147.383333333333,17686,2,1,13,3,5,2,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,013_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,013_y_m_n_a.jpg,9,2,0.025,3,4,0.3,36,1.5,180
74,1.725,207,149.325,17919,2,1,51,1,2,7,middle,1,male,1,right,2,1400,675,happy,2,m_m_h,middle_male_happy,051_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.1,12,1,0.025,3,1.5,180
75,2.28333333333333,274,151.183333333333,18142,2,1,57,3,6,9,young,2,male,1,right,2,1400,675,happy,2,y_m_h,young_male_happy,057_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,057_y_m_n_a.jpg,9,9,0.2,24,6,0.483333333333333,58,1.5,180
76,2.18333333333333,262,153.341666666667,18401,2,1,51,1,2,7,middle,1,male,1,right,2,1400,675,happy,2,m_m_h,middle_male_happy,051_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.1,12,6,0.483333333333333,58,1.5,180
77,1.64166666666667,197,155.616666666667,18674,2,1,10,4,7,1,young,2,female,2,right,2,1400,675,fear,1,y_f_f,young_female_fear,010_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,010_y_f_n_a.jpg,12,1,0.0166666666666667,2,1,0.025,3,1.5,180
78,2.2,264,157.483333333333,18898,2,1,14,1,2,2,middle,1,male,1,right,2,1400,675,happy,2,m_m_h,middle_male_happy,014_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,014_m_m_n_a.jpg,3,2,0.025,3,7,0.575,69,1.5,180
79,1.83333333333333,220,159.308333333333,19117,2,1,77,1,2,12,middle,1,male,1,left,1,1000,675,happy,2,m_m_h,middle_male_happy,077_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.025,3,3,0.208333333333333,25,1.5,180
80,1.675,201,161.183333333333,19342,2,1,31,3,6,5,young,2,male,1,left,1,1000,675,happy,2,y_m_h,young_male_happy,031_y_m_h_a.jpg,8,0.1,12,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.05,6,1,0.025,3,1.5,180
81,2.275,273,163.283333333333,19594,3,2,104,1,2,17,middle,1,male,1,left,1,1000,675,happy,2,m_m_h,middle_male_happy,104_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,104_m_m_n_a.jpg,3,7,0.1,12,7,0.575,69,1.5,180
82,1.825,219,165.391666666667,19847,3,2,58,1,2,9,middle,1,male,1,right,2,1400,675,happy,2,m_m_h,middle_male_happy,058_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,058_m_m_n_a.jpg,3,9,0.2,24,1,0.025,3,1.5,180
83,2.41666666666667,290,167.05,20046,3,2,114,3,5,18,young,2,male,1,left,1,1000,675,fear,1,y_m_f,young_male_fear,114_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,114_y_m_n_a.jpg,9,8,0.15,18,8,0.666666666666667,80,1.5,180
84,1.65,198,168.808333333333,20257,3,2,77,1,2,12,middle,1,male,1,left,1,1000,675,happy,2,m_m_h,middle_male_happy,077_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.025,3,1,0.025,3,1.5,180
85,1.875,225,170.758333333333,20491,3,2,126,1,2,20,middle,1,male,1,left,1,1000,675,happy,2,m_m_h,middle_male_happy,126_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,126_m_m_n_a.jpg,3,10,0.25,30,1,0.025,3,1.5,180
86,2.10833333333333,253,172.733333333333,20728,3,2,20,4,7,2,young,2,female,2,left,1,1000,675,fear,1,y_f_f,young_female_fear,020_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,020_y_f_n_a.jpg,12,2,0.025,3,6,0.483333333333333,58,1.5,180
87,2.28333333333333,274,175.008333333333,21001,3,2,6,2,4,1,middle,1,female,2,right,2,1400,675,happy,2,m_f_h,middle_female_happy,006_m_f_h_a.jpg,5,0.1,12,m_f_n,middle_female_neutral,006_m_f_n_a.jpg,6,1,0.0166666666666667,2,8,0.666666666666667,80,1.5,180
88,1.74166666666667,209,176.783333333333,21214,3,2,77,1,1,12,middle,1,male,1,left,1,1000,675,fear,1,m_m_f,middle_male_fear,077_m_m_f_a.jpg,1,0.1,12,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.025,3,2,0.116666666666667,14,1.5,180
89,2.1,252,178.883333333333,21466,3,2,116,1,2,19,middle,1,male,1,right,2,1400,675,happy,2,m_m_h,middle_male_happy,116_m_m_h_a.jpg,2,0.1,12,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.2,24,4,0.3,36,1.5,180
90,2.03333333333333,244,181.216666666667,21746,3,2,93,2,3,14,middle,1,female,2,left,1,1000,675,fear,1,m_f_f,middle_female_fear,093_m_f_f_a.jpg,4,0.1,12,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0416666666666667,5,5,0.391666666666667,47,1.5,180
91,1.74166666666667,209,182.95,21954,3,2,85,4,7,12,young,2,female,2,right,2,1400,675,fear,1,y_f_f,young_female_fear,085_y_f_f_a.jpg,10,0.1,12,y_f_n,young_female_neutral,085_y_f_n_a.jpg,12,2,0.025,3,2,0.116666666666667,14,1.5,180
92,1.95833333333333,235,185.241666666667,22229,3,2,49,3,5,8,young,2,male,1,right,2,1400,675,fear,1,y_m_f,young_male_fear,049_y_m_f_a.jpg,7,0.1,12,y_m_n,young_male_neutral,049_y_m_n_a.jpg,9,8,0.15,18,3,0.208333333333333,25,1.5,180
