trial_number,trial_time_secs,trial_time_frames,cum_trial_time_secs,cum_trial_time_frames,block_number,run_number,image_number,image_agesexcat_ref,image_agesexemocat_ref,image_number_ref,image_age,image_age_ref,image_sex,image_sex_ref,location_name,location,location_x,location_y,target_emotion,target_emotion_ref,target_id,target_fullid,target_imagename,target_pos_ref,mask_secs,mask_frames,mask_id,mask_fullid,mask_imagename,mask_pos_ref,soa_ref,soa_secs,soa_frames,jitter_ref,jitter_secs,jitter_frames,response_secs,response_frames
104,2.37034912399999,143,218.403636767999,13176,3,2,51,1,2,7,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,051_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.0994552079999994,6,7,0.646458851999996,39,1.50840398799999,91
105,1.97252829199999,119,220.525347871999,13304,3,2,8,3,6,1,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,008_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.0165758679999999,1,4,0.331517359999998,20,1.50840398799999,91
106,2.40350085999999,145,222.564179635999,13427,3,2,72,3,6,12,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,072_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,072_y_m_n_a.jpg,9,2,0.0331517359999998,2,8,0.745914059999995,45,1.50840398799999,91
107,1.80676961199999,109,224.934528759999,13570,3,2,98,4,7,14,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,098_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,098_y_f_n_a.jpg,12,4,0.0497276039999997,3,2,0.132606943999999,8,1.50840398799999,91
108,2.37034912399999,143,227.354605487999,13716,3,2,115,4,7,17,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,115_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,115_y_f_n_a.jpg,12,7,0.0994552079999994,6,7,0.646458851999996,39,1.50840398799999,91
109,1.79019374399999,108,229.923865027999,13871,3,2,19,2,3,3,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,019_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.0331517359999998,2,2,0.132606943999999,8,1.50840398799999,91
110,1.70731440399999,103,232.542852171999,14029,3,2,35,2,3,5,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,035_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0497276039999997,3,1,0.0331517359999998,2,1.50840398799999,91
111,1.80676961199999,109,234.415925255999,14142,3,2,93,2,4,14,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,093_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0497276039999997,3,2,0.132606943999999,8,1.50840398799999,91
112,1.90622481999999,115,236.206118999999,14250,3,2,64,2,3,10,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,064_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.248638019999998,15,1,0.0331517359999998,2,1.50840398799999,91
113,2.10513523599999,127,238.609619859999,14395,3,2,134,4,7,20,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,134_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,134_y_f_n_a.jpg,12,10,0.248638019999998,15,3,0.232062151999999,14,1.50840398799999,91
114,2.00568002799999,121,240.930241379998,14535,3,2,69,4,7,10,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,069_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.248638019999998,15,2,0.132606943999999,8,1.50840398799999,91
115,2.32062151999999,140,243.350318107998,14681,3,2,31,3,5,5,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,031_y_m_f_a.jpg,7,0.116031075999999,7,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.0497276039999997,3,7,0.646458851999996,39,1.50840398799999,91
116,1.93937655599999,117,245.803546571998,14829,3,2,94,1,2,16,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,094_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,094_m_m_n_a.jpg,3,6,0.0828793399999995,5,3,0.232062151999999,14,1.50840398799999,91
117,2.00568002799999,121,247.974985279998,14960,3,2,49,3,6,8,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,049_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,049_y_m_n_a.jpg,9,8,0.149182811999999,9,3,0.232062151999999,14,1.50840398799999,91
118,1.74046613999999,105,250.494517215998,15112,3,2,45,1,2,6,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,045_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,045_m_m_n_a.jpg,3,6,0.0828793399999995,5,1,0.0331517359999998,2,1.50840398799999,91
119,2.27089391599999,137,252.765411131998,15249,3,2,117,2,4,19,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,117_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,117_m_f_n_a.jpg,6,9,0.198910415999999,12,5,0.447548435999997,27,1.50840398799999,91
120,2.61898714399998,158,254.771091159998,15370,3,2,64,2,3,10,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,064_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.248638019999998,15,8,0.745914059999995,45,1.50840398799999,91
121,2.10513523599999,127,256.859650527998,15496,4,2,113,2,4,18,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,113_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,113_m_f_n_a.jpg,6,8,0.149182811999999,9,4,0.331517359999998,20,1.50840398799999,91
122,1.93937655599999,117,258.848754687998,15616,4,2,106,4,8,16,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,106_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,106_y_f_n_a.jpg,12,6,0.0828793399999995,5,3,0.232062151999999,14,1.50840398799999,91
123,1.98910415999999,120,260.638948431998,15724,4,2,72,3,6,12,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,072_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,072_y_m_n_a.jpg,9,2,0.0331517359999998,2,4,0.331517359999998,20,1.50840398799999,91
124,2.42007672799999,146,262.545173251998,15839,4,2,69,4,8,10,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,069_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.248638019999998,15,6,0.547003643999997,33,1.50840398799999,91
125,1.90622481999999,115,264.451398071998,15954,4,2,56,1,2,8,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,056_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,056_m_m_n_a.jpg,3,8,0.149182811999999,9,2,0.132606943999999,8,1.50840398799999,91
126,1.74046613999999,105,266.291319419998,16065,4,2,103,2,4,16,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,103_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,103_m_f_n_a.jpg,6,6,0.0828793399999995,5,1,0.0331517359999998,2,1.50840398799999,91
127,1.75704200799999,106,268.661668543998,16208,4,2,104,1,1,17,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,104_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,104_m_m_n_a.jpg,3,7,0.0994552079999994,6,1,0.0331517359999998,2,1.50840398799999,91
128,2.00568002799999,121,271.181200479998,16360,4,2,89,3,6,14,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,089_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,089_y_m_n_a.jpg,9,4,0.0497276039999997,3,4,0.331517359999998,20,1.50840398799999,91
129,2.18801457599999,132,273.037697695998,16472,4,2,8,3,5,1,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,008_y_m_f_a.jpg,7,0.116031075999999,7,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.0165758679999999,1,6,0.547003643999997,33,1.50840398799999,91
130,1.97252829199999,119,275.043377723998,16593,4,2,71,4,7,11,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,071_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,071_y_f_n_a.jpg,12,1,0.0165758679999999,1,4,0.331517359999998,20,1.50840398799999,91
131,1.90622481999999,115,277.430302715998,16737,4,2,98,4,8,14,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,098_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,098_y_f_n_a.jpg,12,4,0.0497276039999997,3,3,0.232062151999999,14,1.50840398799999,91
132,2.18801457599999,132,279.419406875998,16857,4,2,71,4,8,11,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,071_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,071_y_f_n_a.jpg,12,1,0.0165758679999999,1,6,0.547003643999997,33,1.50840398799999,91
133,1.90622481999999,115,281.623997319998,16990,4,2,35,2,4,5,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,035_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0497276039999997,3,3,0.232062151999999,14,1.50840398799999,91
134,2.08855936799999,126,283.845163631998,17124,4,2,7,1,1,1,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,007_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,007_m_m_n_a.jpg,3,1,0.0165758679999999,1,5,0.447548435999997,27,1.50840398799999,91
135,1.90622481999999,115,285.966874735998,17252,4,2,122,2,4,20,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,122_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,122_m_f_n_a.jpg,6,10,0.248638019999998,15,1,0.0331517359999998,2,1.50840398799999,91
136,2.30404565199999,139,288.420103199998,17400,4,2,77,1,2,12,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,077_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.0331517359999998,2,7,0.646458851999996,39,1.50840398799999,91
137,2.22116631199999,134,290.690997115998,17537,4,2,92,1,2,15,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,092_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,092_m_m_n_a.jpg,3,5,0.0497276039999997,3,6,0.547003643999997,33,1.50840398799999,91
138,2.40350085999999,145,293.011618635998,17677,4,2,80,2,3,12,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,080_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,080_m_f_n_a.jpg,6,2,0.0331517359999998,2,8,0.745914059999995,45,1.50840398799999,91
139,1.80676961199999,109,295.282512551998,17814,4,2,38,1,1,5,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,038_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,038_m_m_n_a.jpg,3,5,0.0497276039999997,3,2,0.132606943999999,8,1.50840398799999,91
140,2.32062151999999,140,297.188737371998,17929,4,2,49,3,6,8,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,049_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,049_y_m_n_a.jpg,9,8,0.149182811999999,9,6,0.547003643999997,33,1.50840398799999,91
141,2.37034912399999,143,299.061810455998,18042,4,2,57,3,6,9,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,057_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,057_y_m_n_a.jpg,9,9,0.198910415999999,12,6,0.547003643999997,33,1.50840398799999,91
142,2.28746978399999,138,301.266400899998,18175,4,2,8,3,5,1,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,008_y_m_f_a.jpg,7,0.116031075999999,7,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.0165758679999999,1,7,0.646458851999996,39,1.50840398799999,91
143,2.10513523599999,127,303.470991343998,18308,4,2,113,2,3,18,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,113_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,113_m_f_n_a.jpg,6,8,0.149182811999999,9,4,0.331517359999998,20,1.50840398799999,91
144,2.28746978399999,138,305.891068071998,18454,4,2,10,4,7,1,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,010_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,010_y_f_n_a.jpg,12,1,0.0165758679999999,1,7,0.646458851999996,39,1.50840398799999,91
145,2.00568002799999,121,308.211689591998,18594,4,2,25,3,5,4,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,025_y_m_f_a.jpg,7,0.116031075999999,7,y_m_n,young_male_neutral,025_y_m_n_a.jpg,9,4,0.0497276039999997,3,4,0.331517359999998,20,1.50840398799999,91
146,2.20459044399999,133,310.051610939998,18705,4,2,134,4,8,20,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,134_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,134_y_f_n_a.jpg,12,10,0.248638019999998,15,4,0.331517359999998,20,1.50840398799999,91
147,1.88964895199999,114,311.808652947998,18811,4,2,22,4,8,3,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,022_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.0331517359999998,2,3,0.232062151999999,14,1.50840398799999,91
148,2.03883176399999,123,313.615422559998,18920,4,2,43,2,3,6,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,043_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0828793399999995,5,4,0.331517359999998,20,1.50840398799999,91
149,1.98910415999999,120,315.471919775998,19032,4,2,13,3,5,2,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,013_y_m_f_a.jpg,7,0.116031075999999,7,y_m_n,young_male_neutral,013_y_m_n_a.jpg,9,2,0.0331517359999998,2,4,0.331517359999998,20,1.50840398799999,91
150,2.20459044399999,133,317.477599803998,19153,4,2,122,2,3,20,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,122_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,122_m_f_n_a.jpg,6,10,0.248638019999998,15,4,0.331517359999998,20,1.50840398799999,91
151,2.42007672799999,146,319.251217679998,19260,4,2,89,3,5,14,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,089_y_m_f_a.jpg,7,0.116031075999999,7,y_m_n,young_male_neutral,089_y_m_n_a.jpg,9,4,0.0497276039999997,3,8,0.745914059999995,45,1.50840398799999,91
152,2.00568002799999,121,321.356352915998,19387,4,2,28,4,7,4,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,028_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,028_y_f_n_a.jpg,12,4,0.0497276039999997,3,4,0.331517359999998,20,1.50840398799999,91
153,1.70731440399999,103,323.047091451998,19489,4,2,31,3,6,5,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,031_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.0497276039999997,3,1,0.0331517359999998,2,1.50840398799999,91
154,2.20459044399999,133,324.853861063998,19598,4,2,77,1,1,12,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,077_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.0331517359999998,2,6,0.547003643999997,33,1.50840398799999,91
155,1.98910415999999,120,326.561175467998,19701,4,2,90,4,7,13,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,090_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,090_y_f_n_a.jpg,12,3,0.0331517359999998,2,4,0.331517359999998,20,1.50840398799999,91
156,2.22116631199999,134,328.301641607998,19806,4,2,38,1,1,5,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,038_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,038_m_m_n_a.jpg,3,5,0.0497276039999997,3,6,0.547003643999997,33,1.50840398799999,91
157,1.83992134799999,111,330.473080315998,19937,4,2,43,2,4,6,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,043_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0828793399999995,5,2,0.132606943999999,8,1.50840398799999,91
158,2.46980433199999,149,332.578215551998,20064,4,2,119,3,6,19,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,119_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,119_y_m_n_a.jpg,9,9,0.198910415999999,12,7,0.646458851999996,39,1.50840398799999,91
159,1.90622481999999,115,335.048019883998,20213,4,2,123,3,6,20,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,123_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,123_y_m_n_a.jpg,9,10,0.248638019999998,15,1,0.0331517359999998,2,1.50840398799999,91
160,2.37034912399999,143,336.954244703998,20328,4,2,50,2,3,7,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,050_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,050_m_f_n_a.jpg,6,7,0.0994552079999994,6,7,0.646458851999996,39,1.50840398799999,91
161,1.90622481999999,115,339.241714487998,20466,5,3,25,3,6,4,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,025_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,025_y_m_n_a.jpg,9,4,0.0497276039999997,3,3,0.232062151999999,14,1.50840398799999,91
162,2.10513523599999,127,341.230818647998,20586,5,3,20,4,8,2,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,020_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,020_y_f_n_a.jpg,12,2,0.0331517359999998,2,5,0.447548435999997,27,1.50840398799999,91
163,2.38692499199999,144,343.335953883997,20713,5,3,70,1,2,11,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,070_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,070_m_m_n_a.jpg,3,1,0.0165758679999999,1,8,0.745914059999995,45,1.50840398799999,91
164,2.32062151999999,140,345.341633911997,20834,5,3,87,1,1,14,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,087_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,087_m_m_n_a.jpg,3,4,0.0497276039999997,3,7,0.646458851999996,39,1.50840398799999,91
165,2.00568002799999,121,347.662255431997,20974,5,3,108,1,2,18,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,108_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,108_m_m_n_a.jpg,3,8,0.149182811999999,9,3,0.232062151999999,14,1.50840398799999,91
166,1.79019374399999,108,350.115483895997,21122,5,3,11,2,3,2,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,011_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,011_m_f_n_a.jpg,6,2,0.0331517359999998,2,2,0.132606943999999,8,1.50840398799999,91
167,1.87307308399999,113,352.170891527997,21246,5,3,6,2,3,1,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,006_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,006_m_f_n_a.jpg,6,1,0.0165758679999999,1,3,0.232062151999999,14,1.50840398799999,91
168,2.42007672799999,146,354.392057839997,21380,5,3,69,4,8,10,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,069_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.248638019999998,15,6,0.547003643999997,33,1.50840398799999,91
169,2.45322846399999,148,356.762406963997,21523,5,3,94,1,1,16,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,094_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,094_m_m_n_a.jpg,3,6,0.0828793399999995,5,8,0.745914059999995,45,1.50840398799999,91
170,2.17143870799999,131,358.966997407997,21656,5,3,109,3,5,17,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,109_y_m_f_a.jpg,7,0.116031075999999,7,y_m_n,young_male_neutral,109_y_m_n_a.jpg,9,7,0.0994552079999994,6,5,0.447548435999997,27,1.50840398799999,91
171,2.30404565199999,139,361.055556775997,21782,5,3,26,1,2,3,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,026_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.0331517359999998,2,7,0.646458851999996,39,1.50840398799999,91
172,1.88964895199999,114,363.160692011997,21909,5,3,22,4,7,3,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,022_y_f_f_a.jpg,10,0.116031075999999,7,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.0331517359999998,2,3,0.232062151999999,14,1.50840398799999,91
173,2.12171110399999,128,364.950885755997,22017,5,3,38,1,2,5,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,038_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,038_m_m_n_a.jpg,3,5,0.0497276039999997,3,5,0.447548435999997,27,1.50840398799999,91
174,2.00568002799999,121,367.172052067997,22151,5,3,64,2,4,10,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,064_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.248638019999998,15,2,0.132606943999999,8,1.50840398799999,91
175,2.27089391599999,137,369.393218379997,22285,5,3,132,4,8,19,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,132_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,132_y_f_n_a.jpg,12,9,0.198910415999999,12,5,0.447548435999997,27,1.50840398799999,91
176,2.12171110399999,128,371.647536427997,22421,5,3,35,2,3,5,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,035_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0497276039999997,3,5,0.447548435999997,27,1.50840398799999,91
177,1.79019374399999,108,373.818975135997,22552,5,3,77,1,1,12,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,077_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.0331517359999998,2,2,0.132606943999999,8,1.50840398799999,91
178,2.12171110399999,128,376.139596655997,22692,5,3,87,1,2,14,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,087_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,087_m_m_n_a.jpg,3,4,0.0497276039999997,3,5,0.447548435999997,27,1.50840398799999,91
179,2.42007672799999,146,378.708856195997,22847,5,3,97,2,3,15,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,097_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,097_m_f_n_a.jpg,6,5,0.0497276039999997,3,8,0.745914059999995,45,1.50840398799999,91
180,2.03883176399999,123,380.714536223997,22968,5,3,103,2,3,16,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,103_m_f_f_a.jpg,4,0.116031075999999,7,m_f_n,middle_female_neutral,103_m_f_n_a.jpg,6,6,0.0828793399999995,5,4,0.331517359999998,20,1.50840398799999,91
181,1.77361787599999,107,382.902550799997,23100,5,3,7,1,2,1,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,007_m_m_h_a.jpg,2,0.116031075999999,7,m_m_n,middle_male_neutral,007_m_m_n_a.jpg,3,1,0.0165758679999999,1,2,0.132606943999999,8,1.50840398799999,91
182,1.80676961199999,109,385.306051659997,23245,5,3,101,4,8,15,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,101_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0497276039999997,3,2,0.132606943999999,8,1.50840398799999,91
183,1.95595242399999,118,387.295155819997,23365,5,3,57,3,6,9,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,057_y_m_h_a.jpg,8,0.116031075999999,7,y_m_n,young_male_neutral,057_y_m_n_a.jpg,9,9,0.198910415999999,12,2,0.132606943999999,8,1.50840398799999,91
184,1.79019374399999,108,389.300835847997,23486,5,3,22,4,8,3,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,022_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.0331517359999998,2,2,0.132606943999999,8,1.50840398799999,91
185,2.20459044399999,133,391.422546951997,23614,5,3,84,2,4,13,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,084_m_f_h_a.jpg,5,0.116031075999999,7,m_f_n,middle_female_neutral,084_m_f_n_a.jpg,6,3,0.0331517359999998,2,6,0.547003643999997,33,1.50840398799999,91
186,2.03883176399999,123,393.461378715997,23737,5,3,106,4,8,16,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,106_y_f_h_a.jpg,11,0.116031075999999,7,y_f_n,young_female_neutral,106_y_f_n_a.jpg,12,6,0.0828793399999995,5,4,0.331517359999998,20,1.50840398799999,91
187,1.88964895199999,114,395.317875931997,23849,5,3,14,1,1,2,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,014_m_m_f_a.jpg,1,0.116031075999999,7,m_m_n,middle_male_neutral,014_m_m_n_a.jpg,3,2,0.0331517359999998,2,3,0.232062151999999,14,1.50840398799999,91
188,1.85649721599999,112,397.737952659997,23995,5,3,41,3,5,7,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,041_y_m_f_a.jpg,7,0.116031075999999,7,y_m_n,young_male_neutral,041_y_m_n_a.jpg,9,7,0.0994552079999994,6,2,0.132606943999999,8,1.50840398799999,91
