trial_number,trial_time_secs,trial_time_frames,cum_trial_time_secs,cum_trial_time_frames,block_number,run_number,image_number,image_agesexcat_ref,image_agesexemocat_ref,image_number_ref,image_age,image_age_ref,image_sex,image_sex_ref,location_name,location,location_x,location_y,target_emotion,target_emotion_ref,target_id,target_fullid,target_imagename,target_pos_ref,mask_secs,mask_frames,mask_id,mask_fullid,mask_imagename,mask_pos_ref,soa_ref,soa_secs,soa_frames,jitter_ref,jitter_secs,jitter_frames,response_secs,response_frames
183,1.75771777600168,211,381.199836160365,45760,5,3,73,2,3,11,middle,1,female,2,right,2,1313.15324777998,540,fear,1,m_f_f,middle_female_fear,073_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,073_m_f_n_a.jpg,6,1,0.0166608320000159,2,2,0.12495624000012,15,1.50780529600144,181
184,2.4074902240023,289,383.607326384367,46049,5,3,68,1,1,10,middle,1,male,1,right,2,1313.15324777998,540,fear,1,m_m_f,middle_male_fear,068_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,068_m_m_n_a.jpg,3,10,0.249912480000239,30,6,0.541477040000518,65,1.50780529600144,181
185,2.1992298240021,264,385.806556208369,46313,5,3,69,4,7,10,young,2,female,2,right,2,1313.15324777998,540,fear,1,y_f_f,young_female_fear,069_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.249912480000239,30,4,0.333216640000319,40,1.50780529600144,181
186,2.25754273600216,271,388.064098944371,46584,5,3,61,2,3,9,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,061_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,061_m_f_n_a.jpg,6,9,0.199929984000191,24,5,0.441512048000422,53,1.50780529600144,181
187,1.99929984000191,240,390.063398784373,46824,5,3,35,2,4,5,middle,1,female,2,left,1,606.846752220015,540,happy,2,m_f_h,middle_female_happy,035_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0499824960000478,6,4,0.333216640000319,40,1.50780529600144,181
188,2.2991948160022,276,392.362593600375,47100,5,3,81,3,5,13,young,2,male,1,left,1,606.846752220015,540,fear,1,y_m_f,young_male_fear,081_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,081_y_m_n_a.jpg,9,3,0.0333216640000319,4,7,0.649772448000622,78,1.50780529600144,181
189,2.41582064000231,290,394.778414240378,47390,5,3,113,2,3,18,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,113_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,113_m_f_n_a.jpg,6,8,0.149947488000143,18,7,0.649772448000622,78,1.50780529600144,181
190,2.07427358400198,249,396.85268782438,47639,5,3,8,3,6,1,young,2,male,1,left,1,606.846752220015,540,happy,2,y_m_h,young_male_happy,008_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.0166608320000159,2,5,0.441512048000422,53,1.50780529600144,181
191,2.3991598080023,288,399.251847632382,47927,5,3,81,3,5,13,young,2,male,1,left,1,606.846752220015,540,fear,1,y_m_f,young_male_fear,081_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,081_y_m_n_a.jpg,9,3,0.0333216640000319,4,8,0.749737440000717,90,1.50780529600144,181
192,2.46580313600236,296,401.717650768384,48223,5,3,51,1,2,7,middle,1,male,1,right,2,1313.15324777998,540,happy,2,m_m_h,middle_male_happy,051_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.0999649920000956,12,8,0.749737440000717,90,1.50780529600144,181
193,2.10759524800202,253,403.825246016386,48476,5,3,101,4,7,15,young,2,female,2,right,2,1313.15324777998,540,fear,1,y_f_f,young_female_fear,101_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0499824960000478,6,5,0.441512048000422,53,1.50780529600144,181
194,2.04928233600196,246,405.874528352388,48722,5,3,116,1,1,19,middle,1,male,1,left,1,606.846752220015,540,fear,1,m_m_f,middle_male_fear,116_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.199929984000191,24,3,0.233251648000223,28,1.50780529600144,181
195,2.09926483200201,252,407.97379318439,48974,5,3,93,2,3,14,middle,1,female,2,right,2,1313.15324777998,540,fear,1,m_f_f,middle_female_fear,093_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0416520800000399,5,5,0.441512048000422,53,1.50780529600144,181
196,2.4074902240023,289,410.381283408393,49263,5,3,122,2,3,20,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,122_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,122_m_f_n_a.jpg,6,10,0.249912480000239,30,6,0.541477040000518,65,1.50780529600144,181
197,1.69107444800162,203,412.072357856394,49466,5,3,31,3,5,5,young,2,male,1,right,2,1313.15324777998,540,fear,1,y_m_f,young_male_fear,031_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.0499824960000478,6,1,0.0249912480000239,3,1.50780529600144,181
198,2.2991948160022,276,414.371552672396,49742,5,3,82,1,1,13,middle,1,male,1,right,2,1313.15324777998,540,fear,1,m_m_f,middle_male_fear,082_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,082_m_m_n_a.jpg,3,3,0.0333216640000319,4,7,0.649772448000622,78,1.50780529600144,181
199,1.97430859200189,237,416.345861264398,49979,5,3,80,2,4,12,middle,1,female,2,left,1,606.846752220015,540,happy,2,m_f_h,middle_female_happy,080_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,080_m_f_n_a.jpg,6,2,0.0249912480000239,3,4,0.333216640000319,40,1.50780529600144,181
200,2.3991598080023,288,418.745021072401,50267,5,3,26,1,2,3,middle,1,male,1,left,1,606.846752220015,540,happy,2,m_m_h,middle_male_happy,026_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.0333216640000319,4,8,0.749737440000717,90,1.50780529600144,181
201,2.4074902240023,289,421.152511296403,50556,6,3,68,1,2,10,middle,1,male,1,left,1,606.846752220015,540,happy,2,m_m_h,middle_male_happy,068_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,068_m_m_n_a.jpg,3,10,0.249912480000239,30,6,0.541477040000518,65,1.50780529600144,181
202,2.44081188800234,293,423.593323184405,50849,6,3,106,4,7,16,young,2,female,2,right,2,1313.15324777998,540,fear,1,y_f_f,young_female_fear,106_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,106_y_f_n_a.jpg,12,6,0.0749737440000717,9,8,0.749737440000717,90,1.50780529600144,181
203,1.76604819200169,212,425.359371376407,51061,6,3,80,2,3,12,middle,1,female,2,right,2,1313.15324777998,540,fear,1,m_f_f,middle_female_fear,080_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,080_m_f_n_a.jpg,6,2,0.0249912480000239,3,2,0.12495624000012,15,1.50780529600144,181
204,1.79103944000171,215,427.150410816409,51276,6,3,49,3,6,8,young,2,male,1,right,2,1313.15324777998,540,happy,2,y_m_h,young_male_happy,049_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,049_y_m_n_a.jpg,9,8,0.149947488000143,18,1,0.0249912480000239,3,1.50780529600144,181
205,1.8826740160018,226,429.03308483241,51502,6,3,90,4,8,13,young,2,female,2,left,1,606.846752220015,540,happy,2,y_f_h,young_female_happy,090_y_f_h_a.jpg,11,0.108295408000104,13,y_f_n,young_female_neutral,090_y_f_n_a.jpg,12,3,0.0333216640000319,4,3,0.233251648000223,28,1.50780529600144,181
206,2.09926483200201,252,431.132349664412,51754,6,3,122,2,4,20,middle,1,female,2,right,2,1313.15324777998,540,happy,2,m_f_h,middle_female_happy,122_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,122_m_f_n_a.jpg,6,10,0.249912480000239,30,3,0.233251648000223,28,1.50780529600144,181
207,2.56576812800246,308,433.698117792415,52062,6,3,119,3,6,19,young,2,male,1,right,2,1313.15324777998,540,happy,2,y_m_h,young_male_happy,119_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,119_y_m_n_a.jpg,9,9,0.199929984000191,24,8,0.749737440000717,90,1.50780529600144,181
208,2.090934416002,251,435.789052208417,52313,6,3,22,4,7,3,young,2,female,2,right,2,1313.15324777998,540,fear,1,y_f_f,young_female_fear,022_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.0333216640000319,4,5,0.441512048000422,53,1.50780529600144,181
209,1.65775278400159,199,437.446804992418,52512,6,3,8,3,5,1,young,2,male,1,left,1,606.846752220015,540,fear,1,y_m_f,young_male_fear,008_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.0166608320000159,2,1,0.0249912480000239,3,1.50780529600144,181
210,2.31585564800222,278,439.762660640421,52790,6,3,31,3,6,5,young,2,male,1,right,2,1313.15324777998,540,happy,2,y_m_h,young_male_happy,031_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.0499824960000478,6,7,0.649772448000622,78,1.50780529600144,181
211,2.41582064000231,290,442.178481280423,53080,6,3,56,1,2,8,middle,1,male,1,left,1,606.846752220015,540,happy,2,m_m_h,middle_male_happy,056_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,056_m_m_n_a.jpg,3,8,0.149947488000143,18,7,0.649772448000622,78,1.50780529600144,181
212,2.31585564800222,278,444.494336928425,53358,6,3,34,4,8,5,young,2,female,2,right,2,1313.15324777998,540,happy,2,y_f_h,young_female_happy,034_y_f_h_a.jpg,11,0.108295408000104,13,y_f_n,young_female_neutral,034_y_f_n_a.jpg,12,5,0.0499824960000478,6,7,0.649772448000622,78,1.50780529600144,181
213,1.8826740160018,226,446.377010944427,53584,6,3,19,2,3,3,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,019_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.0333216640000319,4,3,0.233251648000223,28,1.50780529600144,181
214,2.31585564800222,278,448.692866592429,53862,6,3,35,2,3,5,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,035_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0499824960000478,6,7,0.649772448000622,78,1.50780529600144,181
215,2.46580313600236,296,451.158669728432,54158,6,3,132,4,7,19,young,2,female,2,right,2,1313.15324777998,540,fear,1,y_f_f,young_female_fear,132_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,132_y_f_n_a.jpg,12,9,0.199929984000191,24,7,0.649772448000622,78,1.50780529600144,181
216,1.99929984000191,240,453.157969568434,54398,6,3,99,3,5,15,young,2,male,1,left,1,606.846752220015,540,fear,1,y_m_f,young_male_fear,099_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,099_y_m_n_a.jpg,9,5,0.0499824960000478,6,4,0.333216640000319,40,1.50780529600144,181
217,2.35750772800226,283,455.515477296436,54681,6,3,63,4,7,9,young,2,female,2,left,1,606.846752220015,540,fear,1,y_f_f,young_female_fear,063_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,063_y_f_n_a.jpg,12,9,0.199929984000191,24,6,0.541477040000518,65,1.50780529600144,181
218,2.02429108800194,243,457.539768384438,54924,6,3,43,2,4,6,middle,1,female,2,left,1,606.846752220015,540,happy,2,m_f_h,middle_female_happy,043_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0749737440000717,9,4,0.333216640000319,40,1.50780529600144,181
219,2.25754273600216,271,459.79731112044,55195,6,3,50,2,3,7,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,050_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,050_m_f_n_a.jpg,6,7,0.0999649920000956,12,6,0.541477040000518,65,1.50780529600144,181
220,2.35750772800226,283,462.154818848442,55478,6,3,58,1,1,9,middle,1,male,1,left,1,606.846752220015,540,fear,1,m_m_f,middle_male_fear,058_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,058_m_m_n_a.jpg,3,9,0.199929984000191,24,6,0.541477040000518,65,1.50780529600144,181
221,2.4074902240023,289,464.562309072445,55767,6,3,62,3,6,10,young,2,male,1,left,1,606.846752220015,540,happy,2,y_m_h,young_male_happy,062_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,062_y_m_n_a.jpg,9,10,0.249912480000239,30,6,0.541477040000518,65,1.50780529600144,181
222,2.46580313600236,296,467.028112208447,56063,6,3,117,2,4,19,middle,1,female,2,right,2,1313.15324777998,540,happy,2,m_f_h,middle_female_happy,117_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,117_m_f_n_a.jpg,6,9,0.199929984000191,24,7,0.649772448000622,78,1.50780529600144,181
223,2.31585564800222,278,469.343967856449,56341,6,3,31,3,5,5,young,2,male,1,left,1,606.846752220015,540,fear,1,y_m_f,young_male_fear,031_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.0499824960000478,6,7,0.649772448000622,78,1.50780529600144,181
224,2.1992298240021,264,471.543197680451,56605,6,3,62,3,6,10,young,2,male,1,left,1,606.846752220015,540,happy,2,y_m_h,young_male_happy,062_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,062_y_m_n_a.jpg,9,10,0.249912480000239,30,4,0.333216640000319,40,1.50780529600144,181
225,2.04928233600196,246,473.592480016453,56851,6,3,116,1,1,19,middle,1,male,1,right,2,1313.15324777998,540,fear,1,m_m_f,middle_male_fear,116_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.199929984000191,24,3,0.233251648000223,28,1.50780529600144,181
226,1.78270902400171,214,475.375189040455,57065,6,3,29,2,4,4,middle,1,female,2,left,1,606.846752220015,540,happy,2,m_f_h,middle_female_happy,029_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,029_m_f_n_a.jpg,6,4,0.0416520800000399,5,2,0.12495624000012,15,1.50780529600144,181
227,1.75771777600168,211,477.132906816457,57276,6,3,71,4,7,11,young,2,female,2,left,1,606.846752220015,540,fear,1,y_f_f,young_female_fear,071_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,071_y_f_n_a.jpg,12,1,0.0166608320000159,2,2,0.12495624000012,15,1.50780529600144,181
228,2.28253398400218,274,479.415440800459,57550,6,3,10,4,7,1,young,2,female,2,right,2,1313.15324777998,540,fear,1,y_f_f,young_female_fear,010_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,010_y_f_n_a.jpg,12,1,0.0166608320000159,2,7,0.649772448000622,78,1.50780529600144,181
229,2.44081188800234,293,481.856252688461,57843,6,3,94,1,2,16,middle,1,male,1,right,2,1313.15324777998,540,happy,2,m_m_h,middle_male_happy,094_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,094_m_m_n_a.jpg,3,6,0.0749737440000717,9,8,0.749737440000717,90,1.50780529600144,181
230,2.35750772800226,283,484.213760416463,58126,6,3,116,1,2,19,middle,1,male,1,right,2,1313.15324777998,540,happy,2,m_m_h,middle_male_happy,116_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.199929984000191,24,6,0.541477040000518,65,1.50780529600144,181
231,1.99096942400191,239,486.204729840465,58365,6,3,87,1,1,14,middle,1,male,1,left,1,606.846752220015,540,fear,1,m_m_f,middle_male_fear,087_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,087_m_m_n_a.jpg,3,4,0.0416520800000399,5,4,0.333216640000319,40,1.50780529600144,181
232,1.86601318400179,224,488.070743024467,58589,6,3,7,1,1,1,middle,1,male,1,right,2,1313.15324777998,540,fear,1,m_m_f,middle_male_fear,007_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,007_m_m_n_a.jpg,3,1,0.0166608320000159,2,3,0.233251648000223,28,1.50780529600144,181
233,2.34084689600224,281,490.411589920469,58870,6,3,103,2,4,16,middle,1,female,2,right,2,1313.15324777998,540,happy,2,m_f_h,middle_female_happy,103_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,103_m_f_n_a.jpg,6,6,0.0749737440000717,9,7,0.649772448000622,78,1.50780529600144,181
234,1.71606569600164,206,492.127655616471,59076,6,3,37,3,6,6,young,2,male,1,left,1,606.846752220015,540,happy,2,y_m_h,young_male_happy,037_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,037_y_m_n_a.jpg,9,6,0.0749737440000717,9,1,0.0249912480000239,3,1.50780529600144,181
235,2.20756024000211,265,494.335215856473,59341,6,3,54,4,7,8,young,2,female,2,right,2,1313.15324777998,540,fear,1,y_f_f,young_female_fear,054_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,054_y_f_n_a.jpg,12,8,0.149947488000143,18,5,0.441512048000422,53,1.50780529600144,181
236,1.71606569600164,206,496.051281552475,59547,6,3,37,3,5,6,young,2,male,1,right,2,1313.15324777998,540,fear,1,y_m_f,young_male_fear,037_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,037_y_m_n_a.jpg,9,6,0.0749737440000717,9,1,0.0249912480000239,3,1.50780529600144,181
237,2.44081188800234,293,498.492093440477,59840,6,3,45,1,2,6,middle,1,male,1,left,1,606.846752220015,540,happy,2,m_m_h,middle_male_happy,045_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,045_m_m_n_a.jpg,3,6,0.0749737440000717,9,8,0.749737440000717,90,1.50780529600144,181
238,2.04928233600196,246,500.541375776479,60086,6,3,109,3,6,17,young,2,male,1,left,1,606.846752220015,540,happy,2,y_m_h,young_male_happy,109_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,109_y_m_n_a.jpg,9,7,0.0999649920000956,12,4,0.333216640000319,40,1.50780529600144,181
239,2.46580313600236,296,503.007178912481,60382,6,3,104,1,2,17,middle,1,male,1,right,2,1313.15324777998,540,happy,2,m_m_h,middle_male_happy,104_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,104_m_m_n_a.jpg,3,7,0.0999649920000956,12,8,0.749737440000717,90,1.50780529600144,181
240,2.090934416002,251,505.098113328483,60633,6,3,26,1,2,3,middle,1,male,1,right,2,1313.15324777998,540,happy,2,m_m_h,middle_male_happy,026_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.0333216640000319,4,5,0.441512048000422,53,1.50780529600144,181
241,2.36583814400226,284,507.463951472486,60917,7,4,104,1,1,17,middle,1,male,1,right,2,1313.15324777998,540,fear,1,m_m_f,middle_male_fear,104_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,104_m_m_n_a.jpg,3,7,0.0999649920000956,12,7,0.649772448000622,78,1.50780529600144,181
242,2.4074902240023,289,509.871441696488,61206,7,4,32,1,2,4,middle,1,male,1,left,1,606.846752220015,540,happy,2,m_m_h,middle_male_happy,032_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,032_m_m_n_a.jpg,3,4,0.0416520800000399,5,8,0.749737440000717,90,1.50780529600144,181
243,1.89100443200181,227,511.76244612849,61433,7,4,87,1,2,14,middle,1,male,1,right,2,1313.15324777998,540,happy,2,m_m_h,middle_male_happy,087_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,087_m_m_n_a.jpg,3,4,0.0416520800000399,5,3,0.233251648000223,28,1.50780529600144,181
244,2.44081188800234,293,514.203258016492,61726,7,4,43,2,3,6,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,043_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0749737440000717,9,8,0.749737440000717,90,1.50780529600144,181
245,1.81603068800174,218,516.019288704494,61944,7,4,43,2,4,6,middle,1,female,2,right,2,1313.15324777998,540,happy,2,m_f_h,middle_female_happy,043_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0749737440000717,9,2,0.12495624000012,15,1.50780529600144,181
246,1.99929984000191,240,518.018588544496,62184,7,4,35,2,4,5,middle,1,female,2,left,1,606.846752220015,540,happy,2,m_f_h,middle_female_happy,035_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0499824960000478,6,4,0.333216640000319,40,1.50780529600144,181
247,1.74105694400167,209,519.759645488497,62393,7,4,111,2,3,17,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,111_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,111_m_f_n_a.jpg,6,7,0.0999649920000956,12,1,0.0249912480000239,3,1.50780529600144,181
248,1.9826390080019,238,521.742284496499,62631,7,4,19,2,3,3,middle,1,female,2,right,2,1313.15324777998,540,fear,1,m_f_f,middle_female_fear,019_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.0333216640000319,4,4,0.333216640000319,40,1.50780529600144,181
249,2.10759524800202,253,523.849879744501,62884,7,4,101,4,8,15,young,2,female,2,left,1,606.846752220015,540,happy,2,y_f_h,young_female_happy,101_y_f_h_a.jpg,11,0.108295408000104,13,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0499824960000478,6,5,0.441512048000422,53,1.50780529600144,181
250,1.8826740160018,226,525.732553760503,63110,7,4,22,4,7,3,young,2,female,2,right,2,1313.15324777998,540,fear,1,y_f_f,young_female_fear,022_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.0333216640000319,4,3,0.233251648000223,28,1.50780529600144,181
251,1.69107444800162,203,527.423628208505,63313,7,4,99,3,5,15,young,2,male,1,right,2,1313.15324777998,540,fear,1,y_m_f,young_male_fear,099_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,099_y_m_n_a.jpg,9,5,0.0499824960000478,6,1,0.0249912480000239,3,1.50780529600144,181
252,2.18256899200209,262,529.606197200507,63575,7,4,11,2,3,2,middle,1,female,2,right,2,1313.15324777998,540,fear,1,m_f_f,middle_female_fear,011_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,011_m_f_n_a.jpg,6,2,0.0249912480000239,3,6,0.541477040000518,65,1.50780529600144,181
253,1.89100443200181,227,531.497201632509,63802,7,4,93,2,3,14,middle,1,female,2,left,1,606.846752220015,540,fear,1,m_f_f,middle_female_fear,093_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0416520800000399,5,3,0.233251648000223,28,1.50780529600144,181
254,1.71606569600164,206,533.21326732851,64008,7,4,45,1,1,6,middle,1,male,1,left,1,606.846752220015,540,fear,1,m_m_f,middle_male_fear,045_m_m_f_a.jpg,1,0.108295408000104,13,m_m_n,middle_male_neutral,045_m_m_n_a.jpg,3,6,0.0749737440000717,9,1,0.0249912480000239,3,1.50780529600144,181
255,2.2991948160022,276,535.512462144512,64284,7,4,22,4,8,3,young,2,female,2,left,1,606.846752220015,540,happy,2,y_f_h,young_female_happy,022_y_f_h_a.jpg,11,0.108295408000104,13,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.0333216640000319,4,7,0.649772448000622,78,1.50780529600144,181
256,1.99096942400191,239,537.503431568514,64523,7,4,28,4,7,4,young,2,female,2,left,1,606.846752220015,540,fear,1,y_f_f,young_female_fear,028_y_f_f_a.jpg,10,0.108295408000104,13,y_f_n,young_female_neutral,028_y_f_n_a.jpg,12,4,0.0416520800000399,5,4,0.333216640000319,40,1.50780529600144,181
257,2.36583814400226,284,539.869269712517,64807,7,4,109,3,5,17,young,2,male,1,right,2,1313.15324777998,540,fear,1,y_m_f,young_male_fear,109_y_m_f_a.jpg,7,0.108295408000104,13,y_m_n,young_male_neutral,109_y_m_n_a.jpg,9,7,0.0999649920000956,12,7,0.649772448000622,78,1.50780529600144,181
258,1.7743786080017,213,541.643648320518,65020,7,4,19,2,4,3,middle,1,female,2,left,1,606.846752220015,540,happy,2,m_f_h,middle_female_happy,019_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.0333216640000319,4,2,0.12495624000012,15,1.50780529600144,181
259,1.97430859200189,237,543.61795691252,65257,7,4,77,1,2,12,middle,1,male,1,left,1,606.846752220015,540,happy,2,m_m_h,middle_male_happy,077_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.0249912480000239,3,4,0.333216640000319,40,1.50780529600144,181
260,2.30752523200221,277,545.925482144523,65534,7,4,89,3,6,14,young,2,male,1,left,1,606.846752220015,540,happy,2,y_m_h,young_male_happy,089_y_m_h_a.jpg,8,0.108295408000104,13,y_m_n,young_male_neutral,089_y_m_n_a.jpg,9,4,0.0416520800000399,5,7,0.649772448000622,78,1.50780529600144,181
261,1.74105694400167,209,547.666539088524,65743,7,4,115,4,8,17,young,2,female,2,right,2,1313.15324777998,540,happy,2,y_f_h,young_female_happy,115_y_f_h_a.jpg,11,0.108295408000104,13,y_f_n,young_female_neutral,115_y_f_n_a.jpg,12,7,0.0999649920000956,12,1,0.0249912480000239,3,1.50780529600144,181
262,1.69107444800162,203,549.357613536526,65946,7,4,92,1,2,15,middle,1,male,1,left,1,606.846752220015,540,happy,2,m_m_h,middle_male_happy,092_m_m_h_a.jpg,2,0.108295408000104,13,m_m_n,middle_male_neutral,092_m_m_n_a.jpg,3,5,0.0499824960000478,6,1,0.0249912480000239,3,1.50780529600144,181
263,2.09926483200201,252,551.456878368528,66198,7,4,29,2,3,4,middle,1,female,2,right,2,1313.15324777998,540,fear,1,m_f_f,middle_female_fear,029_m_f_f_a.jpg,4,0.108295408000104,13,m_f_n,middle_female_neutral,029_m_f_n_a.jpg,6,4,0.0416520800000399,5,5,0.441512048000422,53,1.50780529600144,181
264,1.89100443200181,227,553.34788280053,66425,7,4,52,2,4,8,middle,1,female,2,right,2,1313.15324777998,540,happy,2,m_f_h,middle_female_happy,052_m_f_h_a.jpg,5,0.108295408000104,13,m_f_n,middle_female_neutral,052_m_f_n_a.jpg,6,8,0.149947488000143,18,2,0.12495624000012,15,1.50780529600144,181
